Time (ms),Notes,Category,Operation,Window,Source,"[X client socket 16315 ← server socket 23237]
← Event/Reply from X server
→ Request to X server","[X client socket 17359 ← server socket 23242]
← Event/Reply from X server
→ Request to X server","[X client socket 24884 ← server socket 23244]
← Event/Reply from X server
→ Request to X server","[X client socket 25851 ← server socket 23222]
← Event/Reply from X server
→ Request to X server","[X client socket 25852 ← server socket 23224]
← Event/Reply from X server
→ Request to X server","[X client socket 25853 ← server socket 23227]
← Event/Reply from X server
→ Request to X server","[X client socket 25873 ← server socket 23280]
← Event/Reply from X server
→ Request to X server","[X client socket 25874 ← server socket 23282]
← Event/Reply from X server
→ Request to X server","[X client socket 25876 ← server socket 23283]
← Event/Reply from X server
→ Request to X server","[X client socket 25885 ← server socket 29770]
← Event/Reply from X server
→ Request to X server","[X client socket 29461 ← server socket 23225]
← Event/Reply from X server
→ Request to X server","[X client socket 29463 ← server socket 23226]
← Event/Reply from X server
→ Request to X server","[X client socket 29466 ← server socket 23240]
← Event/Reply from X server
→ Request to X server","[X client socket 29473 ← server socket 23273]
← Event/Reply from X server
→ Request to X server","[steam | PID 679]
← Event/Reply from X server
→ Request to X server","[steam.exe | PID 1439,
 wineserver | PID 1441]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 693]
← Event/Reply from X server
→ Request to X server","[steamwebhelper | PID 737]
← Event/Reply from X server
→ Request to X server","[RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[explorer.exe | PID 1483]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 Launcher.exe | PID 1519]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RDR2.exe | PID 1802]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 RockstarErrorHa | PID 1521]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 crashpad_handle | PID 1821]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 explorer.exe | PID 1483]
← Event/Reply from X server
→ Request to X server","[wineserver | PID 1441,
 tabtip.exe | PID 1500]
← Event/Reply from X server
→ Request to X server","[sommelier | PID 388]
← Event/Reply from X server
→ Request to X server","[sommelier | PID 388]
← Event/Reply from X server
→ Request to X server","[Xwayland]
→ Sommelier","[sommelier]
→ XWayland","[sommelier]
→ Exo"
7009.555999999982,,Internals,QueryExtension,,X client socket 25874 ← server socket 23282,,,,,,,,→ 98 (QueryExtension) { name: BIG-REQUESTS } 
7009.59599999999,,Internals,QueryExtension,,X client socket 25874 ← server socket 23282,,,,,,,,← 98 (QueryExtension) { reply: 1; sequencenumber: 1 (QueryExtension); present: True; major-opcode: 133; first-event: 0; first-error: 0 } 
7009.628999999986,,Internals,BIG-REQUESTS Enable,,X client socket 25874 ← server socket 23282,,,,,,,,→ 133 (BIG-REQUESTS) { extension-minor: 0 (Enable) } 
7009.692999999999,,Internals,BIG-REQUESTS,,X client socket 25874 ← server socket 23282,,,,,,,,← 133 (BIG-REQUESTS) { reply: 1; reply-sequencenumber: 2 (bigreq-Enable); maximum_request_length: 0x003fffff (4194303); undecoded } 
7009.725999999995,,X11 drawing operations,CreateGC,0x000005aa,X client socket 25874 ← server socket 23282,,,,,,,,"→ 55 (CreateGC) { cid: 0x03a00000; drawable: 0x000005aa; gc-value-mask: 0x00000008, background; background: 0x00ffffff } "
7009.725999999995,,Internals,GetProperty RESOURCE_MANAGER,0x000005aa,X client socket 25874 ← server socket 23282,,,,,,,,→ 20 (GetProperty) { delete: False; window: 0x000005aa; property: 23 (RESOURCE_MANAGER); get-property-type: 31 (STRING); long-offset: 0; long-length: 100000000 } 
7009.770999999979,,Misc,GetProperty AnyPropertyType,,X client socket 25874 ← server socket 23282,,,,,,,,← 20 (GetProperty) { reply: 1; format: 0; sequencenumber: 4 (GetProperty); get-property-type: 0 (AnyPropertyType); bytes-after: 0; valuelength: 0 } 
7009.910999999993,,Internals,QueryExtension,,X client socket 25874 ← server socket 23282,,,,,,,,→ 98 (QueryExtension) { name: XKEYBOARD } 
7009.945999999996,,Internals,QueryExtension,,X client socket 25874 ← server socket 23282,,,,,,,,← 98 (QueryExtension) { reply: 1; sequencenumber: 5 (QueryExtension); present: True; major-opcode: 135; first-event: 85; first-error: 137 } 
7009.959999999992,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(98)
7009.965999999986,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@99.release()
7009.970000000001,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@42.release()
7010.109999999986,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@42.release()
7010.141999999993,,Input: keys/buttons,XKEYBOARD UseExtension,,X client socket 25874 ← server socket 23282,,,,,,,,→ 135 (XKEYBOARD) { extension-minor: 0 (UseExtension); wantedMajor: 0x0001 (1); wantedMinor: 0x0000 (0) } 
7010.177999999985,,Input: keys/buttons,XKEYBOARD,,X client socket 25874 ← server socket 23282,,,,,,,,← 135 (XKEYBOARD) { reply: 1; supported: True; reply-sequencenumber: 6 (xkb-UseExtension); serverMajor: 0x0001 (1); serverMinor: 0x0000 (0) } 
7010.210999999981,,Input: movements,QueryPointer,0x000005aa,X client socket 25874 ← server socket 23282,,,,,,,,→ 38 (QueryPointer) { window: 0x000005aa } 
7010.25,,Input: movements,QueryPointer,,X client socket 25874 ← server socket 23282,,,,,,,,← 38 (QueryPointer) { reply: 1; same-screen: True; sequencenumber: 7 (QueryPointer); rootwindow: 0x000005aa; childwindow: 0x00200011; root-x: 936; root-y: 582; win-x: 936; win-y: 582; modifiers-mask: 0x0010 } 
7010.281999999977,,X11 drawing operations,FreeGC,,X client socket 25874 ← server socket 23282,,,,,,,,→ 60 (FreeGC) { gc: 0x03a00000 } 
7010.281999999977,,Focus,GetInputFocus,,X client socket 25874 ← server socket 23282,,,,,,,,→ 43 (GetInputFocus); 
7010.323999999993,,Focus,GetInputFocus,,X client socket 25874 ← server socket 23282,,,,,,,,← 43 (GetInputFocus) { reply: 1; revert-to: 0 (None); sequencenumber: 9 (GetInputFocus); focus: 58720257 } 
7011.085999999981,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@87.done(253140014)
7011.091999999975,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253140014)
7011.09599999999,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
7011.192999999999,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
7011.196999999986,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253140014)
7011.207999999984,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1048; eventlength: 2; minor-opcode: 166; undecoded } 
7011.328999999998,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000ac; serial: 0x00000062 (98); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000ad; options: 0x00000008 (8); target_msc: 0x0000000000000063 (99); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
7011.470000000001,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1049; eventlength: 0; minor-opcode: 166; undecoded } 
7011.761999999988,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@42, 0, 0)"
7011.766000000003,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.damage_buffer(0, 0, 1024, 768)"
7011.767999999982,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.frame(new id wl_callback@57)
7011.797999999981,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.commit()
7011.875,,Window lifecycle,BadWindow,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,←⚠️ errorcode: 3 (BadWindow) { error: 0; errorcode: 3 (BadWindow); error_sequencenumber: 0; error-badresourceid: 0x00000034; minor-opcode: 3; major-opcode: 12; undecoded } 
7011.875,,Unknown,<Unknown eventcode 42>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 42 (<Unknown eventcode 42>) { undecoded } 
7011.930999999982,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.attach(wl_buffer@42, 0, 0)"
7012.804999999993,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.attach(wl_buffer@99, 0, 0)"
7012.811999999976,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.damage_buffer(0, 0, 1024, 768)"
7012.815999999992,,Presentation,wl_surface.damage,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.damage(0, 0, 819, 614)"
7012.818999999989,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.frame(new id wl_callback@57)
7012.821999999986,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.frame(new id wl_callback@98)
7012.823000000004,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.commit()
7012.8249999999825,,Window position/size,wp_viewport.set_destination,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wp_viewport@92.set_destination(1536, 864)"
7012.82699999999,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.commit()
7026.695999999996,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(87)
7026.701000000001,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@95.release()
7026.704999999987,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@53.release()
7026.894,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@53.release()
7027.774999999994,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@98.done(253140031)
7027.77899999998,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253140031)
7027.781999999977,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
7027.917999999976,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
7027.921999999991,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253140031)
7027.940000000002,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1049; eventlength: 2; minor-opcode: 166; undecoded } 
7028.065999999992,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000af; serial: 0x00000063 (99); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000b0; options: 0x00000008 (8); target_msc: 0x0000000000000064 (100); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
7028.258000000002,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1050; eventlength: 0; minor-opcode: 166; undecoded } 
7028.573000000004,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@53, 0, 0)"
7028.57699999999,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.damage_buffer(0, 0, 1024, 768)"
7028.623999999982,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.frame(new id wl_callback@57)
7028.654999999999,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@52.commit()
7028.680999999982,,Window lifecycle,BadWindow,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,←⚠️ errorcode: 3 (BadWindow) { error: 0; errorcode: 3 (BadWindow); error_sequencenumber: 0; error-badresourceid: 0x00000034; minor-opcode: 3; major-opcode: 12; undecoded } 
7028.680999999982,,Unknown,<Unknown eventcode 53>,,sommelier | PID 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,← 53 (<Unknown eventcode 53>) { undecoded } 
7028.739000000001,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.attach(wl_buffer@53, 0, 0)"
7029.2119999999995,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.attach(wl_buffer@95, 0, 0)"
7029.218999999983,,Presentation,wl_surface.damage_buffer,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wl_surface@52.damage_buffer(0, 0, 1024, 768)"
7029.222999999998,,Presentation,wl_surface.damage,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@94.damage(0, 0, 819, 614)"
7029.223999999987,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.frame(new id wl_callback@57)
7029.226999999984,,Presentation,wl_surface.frame,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.frame(new id wl_callback@87)
7029.228000000003,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_surface@52.commit()
7029.229999999981,,Window position/size,wp_viewport.set_destination,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wp_viewport@92.set_destination(1536, 864)"
7029.231999999989,,Presentation,wl_surface.commit,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_surface@94.commit()
7043.304999999993,,Presentation,wl_display.delete_id,,sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(98)
7043.311999999976,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@80.release()
7043.315999999992,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_buffer@51.release()
7043.810999999987,,Presentation,wl_buffer.release,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_buffer@51.release()
7044.421999999991,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → Exo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@87.done(253140047)
7044.427999999985,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_callback@57.done(253140047)
7044.430999999982,,Presentation,wl_display.delete_id,,sommelier → XWayland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, → wl_display@1.delete_id(57)
7044.552999999985,,Presentation,wl_display.delete_id,,Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_display@1.delete_id(57)
7044.557000000001,,Presentation,wl_callback.done,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wl_callback@57.done(253140047)
7044.569999999978,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1050; eventlength: 2; minor-opcode: 166; undecoded } 
7044.674999999988,,Presentation,Present Pixmap,0x04a000a4,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,→ 146 (Present) { extension-minor: 1 (Pixmap); window: 0x04a000a4; pixmap: 0x04a000b2; serial: 0x00000064 (100); valid: 0x00000000; update: 0x00000000; x_off: 0; y_off: 0; target_crtc: 0x00000000; wait_fence: 0x00000000; idle_fence: 0x04a000b3; options: 0x00000008 (8); target_msc: 0x0000000000000065 (101); divisor: 0x0000000000000000 (0); remainder: 0x0000000000000000 (0) } 
7044.823999999993,,Presentation,GenericEvent Present,,RDR2.exe | PID 1802,,,,,,,,,,,,,,,,,,,,,← 35 (GenericEvent) { extension: 146 (Present); event-sequencenumber: 1051; eventlength: 0; minor-opcode: 166; undecoded } 
7044.93299999999,,Presentation,wl_surface.attach,"Red Dead Redemption 2: zaura_surface@74 [host], xdg_toplevel@66 [host], xdg_surface@71 [host], wp_viewport@92 [host], wl_surface@94 [host], wl_surface@52, 0x03800001, 0x00200011",Xwayland → sommelier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," → wl_surface@52.attach(wl_buffer@51, 0, 0)"
